Покупатель,Тикер покупателя,Объект сделки,Дата объявления сделки,Время объявления сделки,Дата закрытия сделки,Время закрытия сделки,Статус сделки,"Цена сделки, млн USD","Доля участия, %",Вид сделки,Тип сделки,Направление интеграции,Тип национальности,Дата завершения,Дата переговоров,Дата оформления,Дата актуализации,Дата создания,Отрасль объекта,Регион объекта,Отрасль покупателя,Регион покупателя,Капитализация покупателя на момент сделки,Опыт покупателя в M&A,Диверсификация выручки,Развитие основного бизнеса,Снижение себестоимости основного бизнеса,Покупка клиентской базы,Источник информации,audit_row_status,audit_skip_reason,audit_notes,audit_exception,audit_resolved_flag,audit_resolved_ticker,audit_resolved_name,audit_resolved_class_code,audit_resolved_uid,audit_resolved_figi,audit_rate_limit_hits,audit_first_press_release_date_parsed,audit_first_press_release_time_parsed,audit_cbonds_actualization_date_parsed,audit_cbonds_create_date_parsed,audit_is_off_market_release,audit_release_anchor_trade_date,audit_release_anchor_timestamp_msk,audit_release_anchor_reason,audit_python_version,audit_run_ts,source_row_excel,buyer_company_std,buyer_company_norm,buyer_ticker_std,buyer_ticker_norm,deal_object_std,deal_object_norm,announcement_date_std,completion_date_std,actualization_date_std,creation_date_std,announcement_time_std,completion_time_std,deal_value_usd_mn_std,stake_pct_std,deal_status_clean,deal_kind_clean,deal_type_clean,integration_direction_clean,is_off_market_release,CAR_ANN_INTRADAY_15M,CAR_ANN_INTRADAY_30M,CAR_ANN_INTRADAY_1H,CAR_ANN_INTRADAY_3H,CAR_ANN_INTRADAY_FULL,CAR_ANN_INTRADAY_TO_CLOSE,CAR_ANN_NEXT_OPEN_1H,CAR_ANN_NEXT_DAY,CAR_INTRADAY_PRE_4_0,CAR_INTRADAY_PRE_4_0_prevday,ratio_1h_vs_day,CAR_CLOSE_INTRADAY_15M,CAR_CLOSE_INTRADAY_30M,CAR_CLOSE_INTRADAY_1H,CAR_CLOSE_INTRADAY_3H,CAR_CLOSE_INTRADAY_FULL,CAR_CLOSE_INTRADAY_TO_CLOSE,CAR_CLOSE_NEXT_OPEN_1H,CAR_CLOSE_NEXT_DAY,CAR_ANN_1_1,CAR_ANN_3_3,CAR_ANN_5_5,CAR_ANN_10_10,BHAR_ANN_60,BHAR_ANN_120,BHAR_ANN_250,ANN_MODEL_TYPE,ANN_ESTIMATION_OBS,ANN_ROE,ANN_ROA,ANN_P_B,ANN_P_E,ANN_TOTAL_ASSETS,ANN_MARKET_CAP,ANN_LIQUIDITY_60D,ANN_VOLATILITY_60D,Volume_bln_avg_pre,CAR_CLOSE_1_1,CAR_CLOSE_3_3,CAR_CLOSE_5_5,CAR_CLOSE_10_10,BHAR_CLOSE_60,BHAR_CLOSE_120,BHAR_CLOSE_250,CLOSE_MODEL_TYPE,CLOSE_ESTIMATION_OBS,CLOSE_PANEL_ROLE,CLOSE_EVENT_TRADE_DATE,CLOSE_ROE,CLOSE_ROA,CLOSE_P_B,CLOSE_P_E,CLOSE_TOTAL_ASSETS,CLOSE_MARKET_CAP,CLOSE_LIQUIDITY_60D,CLOSE_VOLATILITY_60D,DAYS_CREATE_TO_ANNOUNCEMENT,DIFF_CAR_ANN_MINUS_CREATE_1_1,RUNUP_PRE_30_5,CAR_PRE_ANNOUNCEMENT,CAR_ACT_1_1,CAR_ACT_3_3,CAR_ACT_5_5,CAR_ACT_10_10,BHAR_ACT_60,BHAR_ACT_120,BHAR_ACT_250,ACT_MODEL_TYPE,ACT_ESTIMATION_OBS,ACT_ROE,ACT_ROA,ACT_P_B,ACT_P_E,ACT_TOTAL_ASSETS,ACT_MARKET_CAP,ACT_LIQUIDITY_60D,ACT_VOLATILITY_60D,CAR_CREATE_1_1,CAR_CREATE_3_3,CAR_CREATE_5_5,CAR_CREATE_10_10,BHAR_CREATE_60,BHAR_CREATE_120,BHAR_CREATE_250,CREATE_MODEL_TYPE,CREATE_ESTIMATION_OBS,CREATE_ROE,CREATE_ROA,CREATE_P_B,CREATE_P_E,CREATE_TOTAL_ASSETS,CREATE_MARKET_CAP,CREATE_LIQUIDITY_60D,CREATE_VOLATILITY_60D,deal_type
Т-банк (Тинькофф),T,CloudPayments,13.10.2017,,22.05.2019,,Завершена,"0,82","5,00%",Консолидация,Рыночная,Вертикальная,Внутренняя,8.2019,,,29.08.2019,13.10.2017,Телекоммуникации,Россия (ЦФО),Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_trade_days_near_release,,1,T,Т-Технологии,TQBR,87db07bc-0e02-4e29-90bb-05e8ef791d7b,TCS80A107UL4,0,2017-10-13,,2019-08-29,2017-10-13,0.0,,,no_trade_days_near_release,3.12.9,2026-03-29T17:15:53.349110+03:00,90,Т-банк (Тинькофф),т банк тинькофф,T,T,CloudPayments,cloudpayments,2017-10-13,2019-05-22,2019-08-29,2017-10-13,,,0.82,5.0,Завершена,Консолидация,Рыночная,Вертикальная,0,,,,,,,,,,,,,,,,,,,,,,,,,,,mean_adjusted,0.0,74.7,7.2,5.722757142857144,8.867647058823529,375.6,240.3558,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,mean_adjusted,0.0,74.7,7.2,5.722757142857144,8.867647058823529,375.6,240.3558,,,,,,,,,,mean_adjusted,0.0,74.7,7.2,5.722757142857144,8.867647058823529,375.6,240.3558,,,Рыночная
Сбер (Сбербанк),SBER,Shiptor,30.07.2019,,30.07.2019,18:03,Завершена,,"100,00%",Полное приобретение,Рыночная,Вертикальная,Внутренняя,7.2019,,,30.07.2019,30.07.2019,Транспорт,Россия,Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",3.566448,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2019-07-30,,2019-07-30,2019-07-30,0.0,2019-07-30,2019-07-30T09:45:00+03:00,time_missing_same_day_open,3.12.9,2026-03-29T17:15:53.349742+03:00,91,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Shiptor,shiptor,2019-07-30,2019-07-30,2019-07-30,2019-07-30,,18:03,,100.0,Завершена,Полное приобретение,Рыночная,Вертикальная,0,0.0002254404177070414,-0.00010694675592529427,-0.004464025916510578,-0.008112729248402636,-0.021992335877650704,0.0038675589624963523,-0.005071241366822639,-0.025859894840147057,,,-115.42231055293935,,,,,,,,,0.012869382554757336,-0.04241919481752365,-0.01760424246010006,-0.05093362193523143,,,,mean_adjusted,0.0,23.1,3.2,1.321196058091286,6.12987012987013,31197.0,5094.532,10.659248619787498,0.2259572905901552,7.6298140239525,0.012869382554757336,-0.04241919481752365,-0.01760424246010006,-0.05093362193523143,,,,mean_adjusted,0.0,announcement_daily,2019-07-30,23.1,3.2,1.321196058091286,6.12987012987013,31197.0,5094.532,10.659248619787498,0.2259572905901552,0,0.0,-0.021208040213954837,-0.019655541128678622,0.012869382554757336,-0.04241919481752365,-0.01760424246010006,-0.05093362193523143,,,,mean_adjusted,0.0,23.1,3.2,1.321196058091286,6.12987012987013,31197.0,5094.532,10.659248619787498,0.2259572905901552,0.012869382554757336,-0.04241919481752365,-0.01760424246010006,-0.05093362193523143,,,,mean_adjusted,0.0,23.1,3.2,1.321196058091286,6.12987012987013,31197.0,5094.532,10.659248619787498,0.2259572905901552,Рыночная
Сбер (Сбербанк),SBER,PayZakat,11.06.2019,15:20,,,Оформление,,"25,00%",Консолидация,Рыночная,Вертикальная,Внутренняя,,,6.2019,11.06.2019,11.06.2019,Финансы / Инвестиции / Страхование / Консалтинг,Россия,Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",3.489693,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=release_in_market,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2019-06-11,15:20,2019-06-11,2019-06-11,0.0,2019-06-11,2019-06-11T15:15:00+03:00,release_in_market,3.12.9,2026-03-29T17:15:53.352536+03:00,92,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,PayZakat,payzakat,2019-06-11,,2019-06-11,2019-06-11,15:20,,,25.0,Оформление,Консолидация,Рыночная,Вертикальная,0,0.0004962319879261989,0.0016213810389439365,0.002169221420486478,-0.009238048251022701,0.022691163641464063,-0.008646883432994856,-0.005316353415920516,0.018875482469700833,,,56.85017491867851,,,,,,,,,-0.030250036048876994,-0.002977658601940103,0.0043033917856110104,0.022802840368276622,,,,mean_adjusted,0.0,23.1,3.2,1.320580246369294,6.127012987012987,31197.0,5092.157429999999,14.059208901465835,0.2401211058009769,13.101495621501249,,,,,,,,,,,,,,,,,,,,0,0.0,0.03844354130136263,0.09254265873592105,-0.030250036048876994,-0.002977658601940103,0.0043033917856110104,0.022802840368276622,,,,mean_adjusted,0.0,23.1,3.2,1.320580246369294,6.127012987012987,31197.0,5092.157429999999,14.059208901465835,0.2401211058009769,-0.030250036048876994,-0.002977658601940103,0.0043033917856110104,0.022802840368276622,,,,mean_adjusted,0.0,23.1,3.2,1.320580246369294,6.127012987012987,31197.0,5092.157429999999,14.059208901465835,0.2401211058009769,Рыночная
Сбер (Сбербанк),SBER,rabota.ru,01.04.2019,17:46,04.06.2019,12:32,Завершена,"15,27","100,00%",Полное приобретение,Рыночная,Круговая,Внутренняя,6.2019,,4.2019,07.06.2019,02.04.2019,Телекоммуникации,Россия,Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",3.489693,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=release_in_market,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2019-04-01,17:46,2019-06-07,2019-04-02,0.0,2019-04-01,2019-04-01T17:45:00+03:00,release_in_market,3.12.9,2026-03-29T17:15:53.355752+03:00,93,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,rabota.ru,rabota ru,2019-04-01,2019-06-04,2019-06-07,2019-04-02,17:46,12:32,15.27,100.0,Завершена,Полное приобретение,Рыночная,Круговая,0,-0.00033280348908933566,0.003707431312484707,0.00034507914322886213,0.00034507914322886213,0.024428186579963148,0.00034507914322886213,0.0003018247034301721,0.004898771788198311,,,1.7669712426527755,,,,,,,,,0.014709351626757239,0.017661751469199904,0.11348327904406719,0.1581290263683799,,,,mean_adjusted,0.0,23.1,3.2,1.218747380705394,5.654545454545454,31197.0,4699.4899,12.3557945176325,0.22714028668118105,11.214169757401251,0.02501875185678537,0.06282639778029964,0.0020695205740801637,0.06587035468191493,,,,mean_adjusted,0.0,announcement_daily,2019-06-04,23.1,3.2,1.321196058091286,6.12987012987013,31197.0,5094.532,13.476886643198752,0.23334733538089758,-1,-0.006779775369776808,0.04764225292421065,0.049952254814655594,0.04138725302777879,0.004487366850945307,0.0241463564127401,0.045435648645881455,,,,mean_adjusted,0.0,23.1,3.2,1.389943039419087,6.448831168831169,31197.0,5359.62036,13.764612585119169,0.24103859805720956,0.021489126996534047,0.06125048749884876,0.1076883054582447,0.1274081734835366,,,,mean_adjusted,0.0,23.1,3.2,1.221714473547718,5.668311688311688,31197.0,4710.931009999999,12.416768349391251,0.22865195355669277,Рыночная
Т-банк (Тинькофф),T,CloudPayments,13.10.2017,,12.10.2017,21:17,Завершена,"2,86","35,00%",Консолидация,Рыночная,Вертикальная,Внутренняя,6.2019,,5.2019,01.08.2019,13.10.2017,Телекоммуникации,Россия (ЦФО),Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_trade_days_near_release,,1,T,Т-Технологии,TQBR,87db07bc-0e02-4e29-90bb-05e8ef791d7b,TCS80A107UL4,0,2017-10-13,,2019-08-01,2017-10-13,0.0,,,no_trade_days_near_release,3.12.9,2026-03-29T17:15:53.358496+03:00,94,Т-банк (Тинькофф),т банк тинькофф,T,T,CloudPayments,cloudpayments,2017-10-13,2017-10-12,2019-08-01,2017-10-13,,21:17,2.86,35.0,Завершена,Консолидация,Рыночная,Вертикальная,0,,,,,,,,,,,,,,,,,,,,,,,,,,,mean_adjusted,0.0,74.7,7.2,5.722757142857144,8.867647058823529,375.6,240.3558,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,mean_adjusted,0.0,74.7,7.2,5.722757142857144,8.867647058823529,375.6,240.3558,,,,,,,,,,mean_adjusted,0.0,74.7,7.2,5.722757142857144,8.867647058823529,375.6,240.3558,,,Рыночная
Сбер (Сбербанк),SBER,Антипинский НПЗ,23.05.2019,,22.05.2019,20:29,Завершена,"1 750,00","80,00%",Поглощение,Рыночная,Круговая,Внутренняя,5.2019,,,23.05.2019,23.05.2019,Нефть / Газ / Уголь,Россия (УФО),Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",3.324893,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2019-05-23,,2019-05-23,2019-05-23,0.0,2019-05-23,2019-05-23T09:45:00+03:00,time_missing_same_day_open,3.12.9,2026-03-29T17:15:53.359350+03:00,95,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Антипинский НПЗ,антипинский нпз,2019-05-23,2019-05-22,2019-05-23,2019-05-23,,20:29,1750.0,80.0,Завершена,Поглощение,Рыночная,Круговая,0,-0.00041313042260397574,-0.006498393674263383,-0.006844723611880092,-0.013277186501104911,-0.03187180369296449,-0.03414389588969535,0.009562121257039542,0.0022720921967308615,,,20.04669775819529,,,,,,,,,0.008182711249498431,0.028435350837193507,0.018886728385749008,0.05880611375096034,,,,mean_adjusted,0.0,23.1,3.2,1.28368752593361,5.955844155844156,31197.0,4949.899100000001,13.165256444496665,0.21693066372650285,12.340389031798749,0.015413316901946028,0.03486423926721871,0.025226149350104587,0.02853461452020234,,,,mean_adjusted,0.0,announcement_daily,2019-05-22,23.1,3.2,1.320412297717842,6.126233766233766,31197.0,5091.50982,13.08917526302875,0.21614083546361273,0,0.0,-0.014889923977941644,0.018716547183064036,0.008182711249498431,0.028435350837193507,0.018886728385749008,0.05880611375096034,,,,mean_adjusted,0.0,23.1,3.2,1.28368752593361,5.955844155844156,31197.0,4949.899100000001,13.165256444496665,0.21693066372650285,0.008182711249498431,0.028435350837193507,0.018886728385749008,0.05880611375096034,,,,mean_adjusted,0.0,23.1,3.2,1.28368752593361,5.955844155844156,31197.0,4949.899100000001,13.165256444496665,0.21693066372650285,Рыночная
Сбер (Сбербанк),SBER,Fortenova Group (Agrokor),05.07.2018,,02.04.2019,14:37,Завершена,"1 287,00","40,00%",Влияние,Рыночная,Круговая,Импортная,4.2019,,7.2018,02.04.2019,05.07.2018,Услуги / торговля,Хорватия,Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",3.137733,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2018-07-05,,2019-04-02,2018-07-05,0.0,2018-07-05,2018-07-05T09:45:00+03:00,time_missing_same_day_open,3.12.9,2026-03-29T17:15:53.360450+03:00,96,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Fortenova Group (Agrokor),fortenova group agrokor,2018-07-05,2019-04-02,2019-04-02,2018-07-05,,14:37,1287.0,40.0,Завершена,Влияние,Рыночная,Круговая,0,-2.528313395592908e-05,0.004593530480844685,0.011135967735069925,0.019972531415707498,0.04441209596783857,0.03435483549020779,0.0019907040123766165,0.010057260477630788,,,32.41455700826752,,,,,,,,,0.03765030691657856,0.055690739453542415,0.08778262707677986,-0.016136319149888334,,,,mean_adjusted,0.0,24.2,2.9,1.410694115250291,6.470893371757924,27112.0,4847.144979999999,13.414900318735834,0.34030034503005896,11.125438188120002,0.021489126996534047,0.06125048749884876,0.1076883054582447,0.1274081734835366,,,,mean_adjusted,0.0,actualization_daily,2019-04-02,23.1,3.2,1.221714473547718,5.668311688311688,31197.0,4710.931009999999,12.416768349391251,0.22865195355669277,0,0.0,-0.061000472478670575,-0.016646050076378316,0.021489126996534047,0.06125048749884876,0.1076883054582447,0.1274081734835366,,,,mean_adjusted,0.0,23.1,3.2,1.221714473547718,5.668311688311688,31197.0,4710.931009999999,12.416768349391251,0.22865195355669277,0.03765030691657856,0.055690739453542415,0.08778262707677986,-0.016136319149888334,,,,mean_adjusted,0.0,24.2,2.9,1.410694115250291,6.470893371757924,27112.0,4847.144979999999,13.414900318735834,0.34030034503005896,Рыночная
Яндекс,YDEX,Scan to buy,08.04.2019,,08.04.2019,11:38,Оформление,,"100,00%",Полное приобретение,Рыночная,Вертикальная,Внутренняя,,,4.2019,08.04.2019,08.04.2019,Телекоммуникации,Россия,Телекоммуникации,Россия,,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,YDEX,Яндекс,TQBR,7de75794-a27f-4d81-a39b-492345813822,TCS00A107T19,0,2019-04-08,,2019-04-08,2019-04-08,0.0,2019-04-08,2019-04-08T09:45:00+03:00,time_missing_same_day_open,3.12.9,2026-03-29T17:15:53.361895+03:00,97,Яндекс,яндекс,YDEX,YDEX,Scan to buy,scan to buy,2019-04-08,2019-04-08,2019-04-08,2019-04-08,,11:38,,100.0,Оформление,Полное приобретение,Рыночная,Вертикальная,0,0.0030525084941523148,0.00239707995489919,0.0036977551382487823,-0.00023508331269635717,0.003221453961619109,-0.0035027257545240387,-0.0036947444294147414,0.006724179716143142,,,-105.5679318734231,,,,,,,,,0.028311151244446053,0.07992668604407771,0.068380514920094,0.055442705192942254,,,,mean_adjusted,0.0,12.1,8.5,5.43,34.50524737631184,183.5,763.4075499999999,0.4619601196291666,0.24134053265508337,0.32829650504375,0.028311151244446053,0.07992668604407771,0.068380514920094,0.055442705192942254,,,,mean_adjusted,0.0,announcement_daily,2019-04-08,12.1,8.5,5.43,34.50524737631184,183.5,763.4075499999999,0.4619601196291666,0.24134053265508337,0,0.0,0.06246639966458323,0.08655091944287718,0.028311151244446053,0.07992668604407771,0.068380514920094,0.055442705192942254,,,,mean_adjusted,0.0,12.1,8.5,5.43,34.50524737631184,183.5,763.4075499999999,0.4619601196291666,0.24134053265508337,0.028311151244446053,0.07992668604407771,0.068380514920094,0.055442705192942254,,,,mean_adjusted,0.0,12.1,8.5,5.43,34.50524737631184,183.5,763.4075499999999,0.4619601196291666,0.24134053265508337,Рыночная
ПАО Совкомбанк,SVCB,Авиационные технологии связи (АТС),10.04.2019,,01.04.2019,,Завершена,,"25,00%",Участие,Рыночная,Круговая,Внутренняя,4.2019,,,10.04.2019,10.04.2019,Телекоммуникации,"Россия (ЦФО, ПФО)",Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_trade_days_near_release,,1,SVCB,Совкомбанк,TQBR,1fbecbbc-ef32-448c-b4fe-b0037795ba01,TCS00A0ZZAC4,0,2019-04-10,,2019-04-10,2019-04-10,0.0,,,no_trade_days_near_release,3.12.9,2026-03-29T17:15:53.362979+03:00,98,ПАО Совкомбанк,пао совкомбанк,SVCB,SVCB,Авиационные технологии связи (АТС),авиационные технологии связи атс,2019-04-10,2019-04-01,2019-04-10,2019-04-10,,,,25.0,Завершена,Участие,Рыночная,Круговая,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
Сбер (Сбербанк),SBER,Эй Кей Ресторантс Раша,04.03.2019,,04.03.2019,17:33,Завершена,,"9,99%",Участие,Рыночная,Круговая,Внутренняя,2.2019,,,04.03.2019,04.03.2019,Пищевая промышленность,Россия (ЦФО),Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",2.675617,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2019-03-04,,2019-03-04,2019-03-04,0.0,2019-03-04,2019-03-04T09:45:00+03:00,time_missing_same_day_open,3.12.9,2026-03-29T17:15:53.363596+03:00,99,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Эй Кей Ресторантс Раша,эй кей ресторантс раша,2019-03-04,2019-03-04,2019-03-04,2019-03-04,,17:33,,9.99,Завершена,Участие,Рыночная,Круговая,0,0.0003553065026555804,-0.0006902271664943676,-0.0019146927944088243,-0.0031779430564653857,0.001726972566579831,0.0020783134694947205,-0.0019437492281574442,-0.0003513409029148873,,,-92.12723790287151,,,,,,,,,-0.023653611386695195,-0.008784334225738766,-0.00046051383390499634,-0.0003076960564083464,,,,mean_adjusted,0.0,23.1,3.2,1.150448262448133,5.337662337662338,31197.0,4436.1285,11.942732051347917,0.23543738919673812,13.662670506835003,-0.023653611386695195,-0.008784334225738766,-0.00046051383390499634,-0.0003076960564083464,,,,mean_adjusted,0.0,announcement_daily,2019-03-04,23.1,3.2,1.150448262448133,5.337662337662338,31197.0,4436.1285,11.942732051347917,0.23543738919673812,0,0.0,-0.008833637941322525,-0.005447737357968885,-0.023653611386695195,-0.008784334225738766,-0.00046051383390499634,-0.0003076960564083464,,,,mean_adjusted,0.0,23.1,3.2,1.150448262448133,5.337662337662338,31197.0,4436.1285,11.942732051347917,0.23543738919673812,-0.023653611386695195,-0.008784334225738766,-0.00046051383390499634,-0.0003076960564083464,,,,mean_adjusted,0.0,23.1,3.2,1.150448262448133,5.337662337662338,31197.0,4436.1285,11.942732051347917,0.23543738919673812,Рыночная
Сбер (Сбербанк),SBER,Intercomp,30.10.2013,,27.11.2018,17:30,Завершена,"22,41—25,40","100,00%",Полное приобретение,Рыночная,Вертикальная,Внутренняя,11.2018,,9.2018,28.11.2018,30.10.2013,Услуги / торговля,"Казахстан, Россия, США, Украина",Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",3.117538,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2013-10-30,,2018-11-28,2013-10-30,0.0,2013-10-30,2013-10-30T10:00:00+04:00,time_missing_same_day_open,3.12.9,2026-03-29T17:15:53.364506+03:00,100,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Intercomp,intercomp,2013-10-30,2018-11-27,2018-11-28,2013-10-30,,17:30,,100.0,Завершена,Полное приобретение,Рыночная,Вертикальная,0,,,,,,,,,,,,,,,,,,,,-0.0006629278000126471,0.007801145733504655,-0.02726918029790093,-0.02885185471622509,,,,mean_adjusted,0.0,,,,,,,7.998332643683749,0.21817226889985034,8.648037270331251,-0.035525245373162706,-0.016194800767459716,0.00763771341943853,-0.018590716377100747,,,,mean_adjusted,0.0,actualization_daily,2018-11-27,24.2,2.9,1.200164321885914,5.505187319884726,27112.0,4123.76461,15.238446063212086,0.34138385631085416,0,0.0,0.040450372520097866,0.03560535070209714,0.038309270325893374,0.006659172872107044,0.011654209861952203,-0.02827869616025913,,,,mean_adjusted,0.0,24.2,2.9,1.194949767171129,5.481268011527376,27112.0,4105.8474,15.422493635673334,0.34217867622621667,-0.0006629278000126471,0.007801145733504655,-0.02726918029790093,-0.02885185471622509,,,,mean_adjusted,0.0,,,,,,,7.998332643683749,0.21817226889985034,Рыночная
ПАО Совкомбанк,SVCB,Росевробанк,13.03.2018,,20.04.2018,15:54,Завершена,,"16,66%",Консолидация,Рыночная,Горизонтальная,Внутренняя,8.2018,,,03.08.2018,03.08.2018,Финансы / Инвестиции / Страхование / Консалтинг,Россия,Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_trade_days_near_release,,1,SVCB,Совкомбанк,TQBR,1fbecbbc-ef32-448c-b4fe-b0037795ba01,TCS00A0ZZAC4,0,2018-03-13,,2018-08-03,2018-08-03,0.0,,,no_trade_days_near_release,3.12.9,2026-03-29T17:15:53.365393+03:00,101,ПАО Совкомбанк,пао совкомбанк,SVCB,SVCB,Росевробанк,росевробанк,2018-03-13,2018-04-20,2018-08-03,2018-08-03,,15:54,,16.66,Завершена,Консолидация,Рыночная,Горизонтальная,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
ПАО Совкомбанк,SVCB,Fintender.ru,19.12.2018,,,,Завершена,,"25,00%",Консолидация,Рыночная,Горизонтальная,Внутренняя,7.2018,,,19.12.2018,19.12.2018,Финансы / Инвестиции / Страхование / Консалтинг,Россия (ЦФО),Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_trade_days_near_release,,1,SVCB,Совкомбанк,TQBR,1fbecbbc-ef32-448c-b4fe-b0037795ba01,TCS00A0ZZAC4,0,2018-12-19,,2018-12-19,2018-12-19,0.0,,,no_trade_days_near_release,3.12.9,2026-03-29T17:15:53.366106+03:00,102,ПАО Совкомбанк,пао совкомбанк,SVCB,SVCB,Fintender.ru,fintender ru,2018-12-19,,2018-12-19,2018-12-19,,,,25.0,Завершена,Консолидация,Рыночная,Горизонтальная,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
ПАО Совкомбанк,SVCB,Современный коммерческий ипотечный банк (СКИБ) (ICICI Bank Eurasia Limited Liability Company (IBEL)),19.12.2018,,07.08.2018,,Завершена,,"45,00%",Консолидация,Рыночная,Горизонтальная,Внутренняя,7.2018,,,19.12.2018,19.12.2018,Финансы / Инвестиции / Страхование / Консалтинг,Россия,Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_trade_days_near_release,,1,SVCB,Совкомбанк,TQBR,1fbecbbc-ef32-448c-b4fe-b0037795ba01,TCS00A0ZZAC4,0,2018-12-19,,2018-12-19,2018-12-19,0.0,,,no_trade_days_near_release,3.12.9,2026-03-29T17:15:53.366839+03:00,103,ПАО Совкомбанк,пао совкомбанк,SVCB,SVCB,Современный коммерческий ипотечный банк (СКИБ) (ICICI Bank Eurasia Limited Liability Company (IBEL)),современный коммерческий ипотечный банк скиб icici bank eurasia limited liability company ibel,2018-12-19,2018-08-07,2018-12-19,2018-12-19,,,,45.0,Завершена,Консолидация,Рыночная,Горизонтальная,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
